"Pathway ID","Pathway KEGG","Reaction KEGG ID"
"166","map01100","R05606"
"166","map01100","R05617"
"166","map01100","R05618"
"166","map01100","R05621"
"166","map01100","R05622"
"166","map01100","R05629"
"166","map01100","R05632"
"166","map01100","R05633"
"166","map01100","R05634"
"166","map01100","R05636"
"166","map01100","R05637"
"166","map01100","R05639"
"166","map01100","R05640"
"166","map01100","R05641"
"166","map01100","R05642"
"166","map01100","R05644"
"166","map01100","R05645"
"166","map01100","R05646"
"166","map01100","R05647"
"166","map01100","R05648"
"166","map01100","R05649"
"166","map01100","R05650"
"166","map01100","R05652"
"166","map01100","R05661"
"166","map01100","R05662"
"166","map01100","R05663"
"166","map01100","R05664"
"166","map01100","R05665"
"166","map01100","R05666"
"166","map01100","R05681"
"166","map01100","R05688"
"166","map01100","R05692"
"166","map01100","R05703"
"166","map01100","R05705"
"166","map01100","R05706"
"166","map01100","R05731"
"166","map01100","R05732"
"166","map01100","R05745"
"166","map01100","R05750"
"166","map01100","R05765"
"166","map01100","R05772"
"166","map01100","R05773"
"166","map01100","R05795"
"166","map01100","R05807"
"166","map01100","R05808"
"166","map01100","R05809"
"166","map01100","R05810"
"166","map01100","R05812"
"166","map01100","R05814"
"166","map01100","R05815"
"166","map01100","R05824"
"166","map01100","R05835"
"166","map01100","R05838"
"166","map01100","R05840"
"166","map01100","R05842"
"166","map01100","R05843"
"166","map01100","R05844"
"166","map01100","R05845"
"166","map01100","R05846"
"166","map01100","R05847"
"166","map01100","R05850"
"166","map01100","R05852"
"166","map01100","R05853"
"166","map01100","R05854"
"166","map01100","R05858"
"166","map01100","R05864"
"166","map01100","R05865"
"166","map01100","R05884"
"166","map01100","R05891"
"166","map01100","R05892"
"166","map01100","R05893"
"166","map01100","R05907"
"166","map01100","R05908"
"166","map01100","R05909"
"166","map01100","R05910"
"166","map01100","R05911"
"166","map01100","R05912"
"166","map01100","R05913"
"166","map01100","R05914"
"166","map01100","R05915"
"166","map01100","R05916"
"166","map01100","R05917"
"166","map01100","R05918"
"166","map01100","R05919"
"166","map01100","R05920"
"166","map01100","R05921"
"166","map01100","R05922"
"166","map01100","R05925"
"166","map01100","R05926"
"166","map01100","R05927"
"166","map01100","R05928"
"166","map01100","R05929"
"166","map01100","R05930"
"166","map01100","R05931"
"166","map01100","R05932"
"166","map01100","R05935"
"166","map01100","R05936"
"166","map01100","R05937"
"166","map01100","R05938"
"166","map01100","R05939"
"166","map01100","R05940"
"166","map01100","R05941"
"166","map01100","R05942"
"166","map01100","R05943"
"166","map01100","R05945"
"166","map01100","R05946"
"166","map01100","R05947"
"166","map01100","R05948"
"166","map01100","R05949"
"166","map01100","R05950"
"166","map01100","R05951"
"166","map01100","R05952"
"166","map01100","R05953"
"166","map01100","R05954"
"166","map01100","R05955"
"166","map01100","R05956"
"166","map01100","R05957"
"166","map01100","R05958"
"166","map01100","R05959"
"166","map01100","R05960"
"166","map01100","R05962"
"166","map01100","R05964"
"166","map01100","R05965"
"166","map01100","R05967"
"166","map01100","R05968"
"166","map01100","R05969"
"166","map01100","R05970"
"166","map01100","R05971"
"166","map01100","R05972"
"166","map01100","R05973"
"166","map01100","R05975"
"166","map01100","R05976"
"166","map01100","R05977"
"166","map01100","R05979"
"166","map01100","R05980"
"166","map01100","R05981"
"166","map01100","R05982"
"166","map01100","R05983"
"166","map01100","R05984"
"166","map01100","R05985"
"166","map01100","R05986"
"166","map01100","R05987"
"166","map01100","R05988"
"166","map01100","R05989"
"166","map01100","R05990"
"166","map01100","R05991"
"166","map01100","R05992"
"166","map01100","R06004"
"166","map01100","R06006"
"166","map01100","R06010"
"166","map01100","R06021"
"166","map01100","R06024"
"166","map01100","R06025"
"166","map01100","R06026"
"166","map01100","R06029"
"166","map01100","R06031"
"166","map01100","R06033"
"166","map01100","R06075"
"166","map01100","R06095"
"166","map01100","R06120"
"166","map01100","R06127"
"166","map01100","R06128"
"166","map01100","R06153"
"166","map01100","R06155"
"166","map01100","R06156"
"166","map01100","R06162"
"166","map01100","R06163"
"166","map01100","R06164"
"166","map01100","R06165"
"166","map01100","R06167"
"166","map01100","R06168"
"166","map01100","R06171"
"166","map01100","R06187"
"166","map01100","R06189"
"166","map01100","R06197"
"166","map01100","R06198"
"166","map01100","R06223"
"166","map01100","R06238"
"166","map01100","R06258"
"166","map01100","R06259"
"166","map01100","R06260"
"166","map01100","R06261"
"166","map01100","R06262"
"166","map01100","R06263"
"166","map01100","R06264"
"166","map01100","R06265"
"166","map01100","R06266"
"166","map01100","R06267"
"166","map01100","R06268"
"166","map01100","R06269"
"166","map01100","R06270"
"166","map01100","R06271"
"166","map01100","R06282"
"166","map01100","R06284"
"166","map01100","R06291"
"166","map01100","R06292"
"166","map01100","R06293"
"166","map01100","R06294"
"166","map01100","R06295"
"166","map01100","R06297"
"166","map01100","R06298"
"166","map01100","R06301"
"166","map01100","R06305"
"166","map01100","R06306"
"166","map01100","R06308"
"166","map01100","R06310"
"166","map01100","R06311"
"166","map01100","R06318"
"166","map01100","R06322"
"166","map01100","R06323"
"166","map01100","R06326"
"166","map01100","R06332"
"166","map01100","R06351"
"166","map01100","R06354"
"166","map01100","R06357"
"166","map01100","R06361"
"166","map01100","R06364"
"166","map01100","R06421"
"166","map01100","R06513"
"166","map01100","R06514"
"166","map01100","R06516"
"166","map01100","R06517"
"166","map01100","R06519"
"166","map01100","R06525"
"166","map01100","R06526"
"166","map01100","R06527"
"166","map01100","R06528"
"166","map01100","R06529"
"166","map01100","R06534"
"166","map01100","R06537"
"166","map01100","R06538"
"166","map01100","R06558"
"166","map01100","R06569"
"166","map01100","R06572"
"166","map01100","R06576"
"166","map01100","R06578"
"166","map01100","R06582"
"166","map01100","R06583"
"166","map01100","R06584"
"166","map01100","R06601"
"166","map01100","R06604"
"166","map01100","R06612"
"166","map01100","R06613"
"166","map01100","R06620"
"166","map01100","R06722"
"166","map01100","R06728"
"166","map01100","R06732"
"166","map01100","R06733"
"166","map01100","R06740"
"166","map01100","R06741"
"166","map01100","R06831"
"166","map01100","R06832"
"166","map01100","R06833"
"166","map01100","R06834"
"166","map01100","R06835"
"166","map01100","R06847"
"166","map01100","R06848"
"166","map01100","R06851"
"166","map01100","R06855"
"166","map01100","R06858"
"166","map01100","R06859"
"166","map01100","R06867"
"166","map01100","R06871"
"166","map01100","R06883"
"166","map01100","R06885"
"166","map01100","R06886"
"166","map01100","R06892"
"166","map01100","R06893"
"166","map01100","R06895"
"166","map01100","R06896"
"166","map01100","R06941"
"166","map01100","R06942"
"166","map01100","R06943"
"166","map01100","R06944"
"166","map01100","R06946"
"166","map01100","R06947"
"166","map01100","R06948"
"166","map01100","R06949"
"166","map01100","R06950"
"166","map01100","R06951"
"166","map01100","R06952"
"166","map01100","R06953"
"166","map01100","R06954"
"166","map01100","R06957"
"166","map01100","R06962"
"166","map01100","R06963"
"166","map01100","R06973"
"166","map01100","R06975"
"166","map01100","R06977"
"166","map01100","R06978"
"166","map01100","R06979"
"166","map01100","R06985"
"166","map01100","R06989"
"166","map01100","R06990"
"166","map01100","R07038"
"166","map01100","R07041"
"166","map01100","R07042"
"166","map01100","R07043"
"166","map01100","R07044"
"166","map01100","R07045"
"166","map01100","R07046"
"166","map01100","R07048"
"166","map01100","R07050"
"166","map01100","R07051"
"166","map01100","R07052"
"166","map01100","R07053"
"166","map01100","R07055"
"166","map01100","R07056"
"166","map01100","R07063"
"166","map01100","R07064"
"166","map01100","R07108"
"166","map01100","R07109"
"166","map01100","R07110"
"166","map01100","R07111"
"166","map01100","R07125"
"166","map01100","R07134"
"166","map01100","R07143"
"166","map01100","R07144"
"166","map01100","R07147"
"166","map01100","R07159"
"166","map01100","R07168"
"166","map01100","R07178"
"166","map01100","R07179"
"166","map01100","R07199"
"166","map01100","R07200"
"166","map01100","R07214"
"166","map01100","R07215"
"166","map01100","R07236"
"166","map01100","R07262"
"166","map01100","R07263"
"166","map01100","R07276"
"166","map01100","R07280"
"166","map01100","R07281"
"166","map01100","R07296"
"166","map01100","R07299"
"166","map01100","R07302"
"166","map01100","R07306"
"166","map01100","R07324"
"166","map01100","R07363"
"166","map01100","R07364"
"166","map01100","R07376"
"166","map01100","R07377"
"166","map01100","R07379"
"166","map01100","R07381"
"166","map01100","R07384"
"166","map01100","R07387"
"166","map01100","R07390"
"166","map01100","R07392"
"166","map01100","R07393"
"166","map01100","R07394"
"166","map01100","R07395"
"166","map01100","R07396"
"166","map01100","R07399"
"166","map01100","R07404"
"166","map01100","R07405"
"166","map01100","R07406"
"166","map01100","R07407"
"166","map01100","R07410"
"166","map01100","R07413"
"166","map01100","R07414"
"166","map01100","R07415"
"166","map01100","R07417"
"166","map01100","R07418"
"166","map01100","R07419"
"166","map01100","R07420"
"166","map01100","R07427"
"166","map01100","R07428"
"166","map01100","R07429"
"166","map01100","R07430"
"166","map01100","R07431"
"166","map01100","R07433"
"166","map01100","R07436"
"166","map01100","R07437"
"166","map01100","R07440"
"166","map01100","R07444"
"166","map01100","R07448"
"166","map01100","R07449"
"166","map01100","R07450"
"166","map01100","R07451"
"166","map01100","R07454"
"166","map01100","R07459"
"166","map01100","R07460"
"166","map01100","R07461"
"166","map01100","R07463"
"166","map01100","R07466"
"166","map01100","R07467"
"166","map01100","R07468"
"166","map01100","R07469"
"166","map01100","R07470"
"166","map01100","R07471"
"166","map01100","R07473"
"166","map01100","R07474"
"166","map01100","R07481"
"166","map01100","R07482"
"166","map01100","R07483"
"166","map01100","R07484"
"166","map01100","R07490"
"166","map01100","R07491"
"166","map01100","R07492"
"166","map01100","R07493"
"166","map01100","R07494"
"166","map01100","R07495"
"166","map01100","R07496"
"166","map01100","R07497"
"166","map01100","R07498"
"166","map01100","R07500"
"166","map01100","R07501"
"166","map01100","R07502"
"166","map01100","R07503"
"166","map01100","R07504"
"166","map01100","R07505"
"166","map01100","R07506"
"166","map01100","R07507"
"166","map01100","R07508"
"166","map01100","R07509"
"166","map01100","R07512"
"166","map01100","R07518"
"166","map01100","R07519"
"166","map01100","R07520"
"166","map01100","R07521"
"166","map01100","R07522"
"166","map01100","R07523"
"166","map01100","R07524"
"166","map01100","R07525"
"166","map01100","R07526"
"166","map01100","R07527"
"166","map01100","R07528"
"166","map01100","R07529"
"166","map01100","R07530"
"166","map01100","R07531"
"166","map01100","R07532"
"166","map01100","R07533"
"166","map01100","R07534"
"166","map01100","R07535"
"166","map01100","R07536"
"166","map01100","R07537"
"166","map01100","R07538"
"166","map01100","R07539"
"166","map01100","R07558"
"166","map01100","R07559"
"166","map01100","R07575"
"166","map01100","R07599"
"166","map01100","R07600"
"166","map01100","R07601"
"166","map01100","R07602"
"166","map01100","R07603"
"166","map01100","R07604"
"166","map01100","R07605"
"166","map01100","R07613"
"166","map01100","R07618"
"166","map01100","R07647"
"166","map01100","R07663"
"166","map01100","R07671"
"166","map01100","R07674"
"166","map01100","R07675"
"166","map01100","R07676"
"166","map01100","R07677"
"166","map01100","R07678"
"166","map01100","R07692"
"166","map01100","R07695"
"166","map01100","R07696"
"166","map01100","R07701"
"166","map01100","R07704"
"166","map01100","R07705"
"166","map01100","R07766"
"166","map01100","R07767"
"166","map01100","R07768"
"166","map01100","R07769"
"166","map01100","R07770"
"166","map01100","R07771"
"166","map01100","R07772"
"166","map01100","R07773"
"166","map01100","R07774"
"166","map01100","R07775"
"166","map01100","R07799"
"166","map01100","R07800"
"166","map01100","R07801"
"166","map01100","R07802"
"166","map01100","R07805"
"166","map01100","R07806"
"166","map01100","R07807"
"166","map01100","R07808"
"166","map01100","R07809"
"166","map01100","R07810"
"166","map01100","R07811"
"166","map01100","R07812"
"166","map01100","R07813"
"166","map01100","R07814"
"166","map01100","R07815"
"166","map01100","R07816"
"166","map01100","R07817"
"166","map01100","R07818"
"166","map01100","R07819"
"166","map01100","R07820"
"166","map01100","R07821"
"166","map01100","R07822"
"166","map01100","R07823"
"166","map01100","R07824"
"166","map01100","R07825"
"166","map01100","R07826"
"166","map01100","R07840"
"166","map01100","R07859"
"166","map01100","R07860"
"166","map01100","R07863"
"166","map01100","R07869"
"166","map01100","R07887"
"166","map01100","R07888"
"166","map01100","R07889"
"166","map01100","R07890"
"166","map01100","R07891"
"166","map01100","R07892"
"166","map01100","R07893"
"166","map01100","R07894"
"166","map01100","R07895"
"166","map01100","R07896"
"166","map01100","R07897"
"166","map01100","R07898"
"166","map01100","R07899"
"166","map01100","R07902"
"166","map01100","R07917"
"166","map01100","R07918"
"166","map01100","R07919"
"166","map01100","R07920"
"166","map01100","R07939"
"166","map01100","R07940"
"166","map01100","R07943"
"166","map01100","R07945"
"166","map01100","R07954"
"166","map01100","R07955"
"166","map01100","R07956"
"166","map01100","R07959"
"166","map01100","R07960"
"166","map01100","R07967"
"166","map01100","R07968"
"166","map01100","R07969"
"166","map01100","R07970"
"166","map01100","R07971"
"166","map01100","R07972"
"166","map01100","R07973"
"166","map01100","R07974"
"166","map01100","R07975"
"166","map01100","R07976"
"166","map01100","R07977"
"166","map01100","R08051"
"166","map01100","R08053"
"166","map01100","R08059"
"166","map01100","R08063"
"166","map01100","R08064"
"166","map01100","R08070"
"166","map01100","R08073"
"166","map01100","R08077"
"166","map01100","R08078"
"166","map01100","R08079"
"166","map01100","R08080"
"166","map01100","R08100"
"166","map01100","R08107"
"166","map01100","R08109"
"166","map01100","R08110"
"166","map01100","R08112"
"166","map01100","R08113"
"166","map01100","R08115"
"166","map01100","R08116"
"166","map01100","R08121"
"166","map01100","R08122"
"166","map01100","R08157"
"166","map01100","R08158"
"166","map01100","R08159"
